game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
GAME-ID,Season that this data sets belongs to.,"Game Date","Away Team'sFive-Men Lineup(Players On The Court)1","Away Team'sFive-Men Lineup(Players On The Court)2","Away Team'sFive-Men Lineup(Players On The Court)3","Away Team'sFive-Men Lineup(Players On The Court)4","Away Team'sFive-Men Lineup(Players On The Court)5","Home Team'sFive-Men Lineup(Players On The Court)1","Home Team'sFive-Men Lineup(Players On The Court)2","Home Team'sFive-Men Lineup(Players On The Court)3","Home Team'sFive-Men Lineup(Players On The Court)4","Home Team'sFive-Men Lineup(Players On The Court)5",Period of the game that the the event described in that row actually occurred.,Accumulated score of away team at that moment in the game,Accumulated score of home team at that moment in the game,Remaining time in the period,Time passed since the period has started.,Duration of the event described in that row.,All events in a game has an id number,The team that has executed the described event,"Various types of events (fouls, freethrows, turnovers etc.)",The player who made the assist if the event is an assisted field goal.,Player of away team who is participating in a jumpball,Player of home team who is participating in a jumpball,Player who blocked a shot,Player who checks in the game,Player who checks out the game,"Freethrows in an order (first, second, third...)",Player who has drawn a foul.,How many free throws are going to be shoot,Player who made this event,Points scored within the event,Player who grabbed the ball after an event.,More details on how the event happened,Shot made or missed,Player who steals the ball,Various types of events occurs in a game,Shot distance (feet),X axis value of the shot,Y axis value of the shot,"X axis value converted to X coordinate on an standard NBA court (94 feet long and 50 feet wide)","Y axis value converted to Y coordinate on an standard NBA court (94 feet long and 50 feet wide)",Description of the play
'0021900939,2019-20 Regular Season,06/03/2020,Khris Middleton,Donte DiVincenzo,Wesley Matthews,Brook Lopez,Marvin Williams,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Rajon Rondo,2,48,48,00:00:01,00:11:59,00:00:00,392,LAL,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Khris Middleton,Donte DiVincenzo,Wesley Matthews,Brook Lopez,Marvin Williams,Danny Green,Kyle Kuzma,LeBron James,JaVale McGee,Rajon Rondo,2,48,48,00:00:00,00:12:00,00:00:01,393,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,48,48,00:12:00,00:00:00,00:00:00,402,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,48,48,00:11:44,00:00:16,00:00:16,403,LAL,foul,,,,,,,,Giannis Antetokounmpo,,Danny Green,,,p.foul,,,p.foul,,,,,,Green P.FOUL (P2.T1) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,50,48,00:11:33,00:00:27,00:00:11,405,MIL,shot,,,,,,,,,,Giannis Antetokounmpo,2,,,made,,Driving Layup,2,-7,16,25.7,6.6,Antetokounmpo 2' Driving Layup (14 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,50,48,00:11:33,00:00:27,00:00:00,406,LAL,foul,,,,,,,,Giannis Antetokounmpo,,Avery Bradley,,,s.foul,,,s.foul,,,,,,Bradley S.FOUL (P2.T2) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,48,00:11:33,00:00:27,00:00:00,408,MIL,free throw,,,,,,,1,,1,Giannis Antetokounmpo,1,,,made,,Free Throw 1 of 1,,,,,,Antetokounmpo Free Throw 1 of 1 (15 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:11:13,00:00:47,00:00:20,409,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Turnaround Fadeaway,8,-84,-5,16.6,89.5,James 8' Turnaround Fadeaway Bank Jump Shot (14 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:10:54,00:01:06,00:00:19,410,MIL,miss,,,,,,,,,,Eric Bledsoe,0,,,missed,,Floating Jump Shot,3,30,6,22,5.6,MISS Bledsoe 3' Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:10:54,00:01:06,00:00:00,411,LAL,rebound,,,,,,,,,,,,,,,,rebound defensive,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:10:54,00:01:06,00:00:00,412,MIL,foul,,,,,,,,JaVale McGee,,Brook Lopez,,,l.b.foul,,,l.b.foul,,,,,,Lopez L.B.FOUL (P2.T1) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:10:45,00:01:15,00:00:09,415,LAL,turnover,,,,,,,,,,LeBron James,,,bad pass,,Khris Middleton,bad pass,,,,,,James Bad Pass Turnover (P3.T11): Middleton STEAL (1 STL)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:10:43,00:01:17,00:00:02,416,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,Driving Layup,1,-2,13,25.2,6.3,MISS Middleton 1' Driving Layup
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,51,50,00:10:40,00:01:20,00:00:03,417,MIL,rebound,,,,,,,,,,Giannis Antetokounmpo,,,,,,rebound offensive,,,,,,Antetokounmpo REBOUND (Off:1 Def:7)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,53,50,00:10:35,00:01:25,00:00:05,418,MIL,shot,,,,,,,,,,Giannis Antetokounmpo,2,,,made,,Tip Layup Shot,2,-5,17,25.5,6.7,Antetokounmpo 2' Tip Layup Shot (17 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,53,50,00:10:26,00:01:34,00:00:09,419,LAL,miss,,,,,,,,,,Avery Bradley,0,,,missed,,3PT Jump Shot,26,-166,195,8.4,69.5,MISS Bradley 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,53,50,00:10:24,00:01:36,00:00:02,420,MIL,rebound,,,,,,,,,,Brook Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:0 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,50,00:10:08,00:01:52,00:00:16,421,MIL,shot,,,,,,,,,,Khris Middleton,2,,,made,,Turnaround Jump Shot,17,-166,10,41.6,6,Middleton 17' Turnaround Jump Shot (9 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,50,00:10:00,00:02:00,00:00:08,422,MIL,foul,,,,,,,,Anthony Davis,,Wesley Matthews,,,s.foul,,,s.foul,,,,,,Matthews S.FOUL (P2.T2) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,51,00:10:00,00:02:00,00:00:00,424,LAL,free throw,,,,,,,1,,2,Anthony Davis,1,,,made,,Free Throw 1 of 2,,,,,,Davis Free Throw 1 of 2 (6 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,52,00:10:00,00:02:00,00:00:00,425,LAL,free throw,,,,,,,2,,2,Anthony Davis,1,,,made,,Free Throw 2 of 2,,,,,,Davis Free Throw 2 of 2 (7 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,52,00:09:43,00:02:17,00:00:17,426,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,3PT Jump Shot,26,-180,184,43,23.4,MISS Middleton 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,52,00:09:41,00:02:19,00:00:02,427,LAL,rebound,,,,,,,,,,JaVale McGee,,,,,,rebound defensive,,,,,,McGee REBOUND (Off:3 Def:7)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,54,00:09:34,00:02:26,00:00:07,428,LAL,shot,LeBron James,,,,,,,,,Anthony Davis,2,,,made,,Dunk,1,-2,6,24.8,88.4,Davis 1' Alley Oop Dunk (9 PTS) (James 5 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,54,00:09:13,00:02:47,00:00:21,430,MIL,miss,,,,,,,,,,Wesley Matthews,0,,,missed,,3PT Jump Shot,27,-160,217,41,26.7,MISS Matthews 27' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,54,00:09:11,00:02:49,00:00:02,431,LAL,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:4)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,57,00:09:01,00:02:59,00:00:10,432,LAL,shot,,,,,,,,,,LeBron James,3,,,made,,3PT Step Back Jump Shot,25,-75,241,17.5,64.9,James 25' 3PT Step Back Jump Shot (17 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,57,00:08:44,00:03:16,00:00:17,434,MIL,turnover,,,,,,,,,,Khris Middleton,,,,,Danny Green,lost ball,,,,,,Green STEAL (2 STL): Middleton Lost Ball Turnover (P2.T14)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,57,00:08:44,00:03:16,00:00:00,437,MIL,foul,,,,,,,,LeBron James,,Khris Middleton,,,p.foul,,,p.foul,,,,,,Middleton C.P.FOUL (P1.T3) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,57,00:08:44,00:03:16,00:00:00,439,,,,,,,,,,,,,,,,,,unknown,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,58,00:08:44,00:03:16,00:00:00,440,LAL,free throw,,,,,,,,,,LeBron James,1,,,made,,Free Throw Clear Path 1 of 2,,,,,,James Free Throw Clear Path 1 of 2 (18 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,59,00:08:44,00:03:16,00:00:00,441,LAL,free throw,,,,,,,,,,LeBron James,1,,,made,,Free Throw Clear Path 2 of 2,,,,,,James Free Throw Clear Path 2 of 2 (19 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,59,00:08:38,00:03:22,00:00:06,442,MIL,foul,,,,,,,,Anthony Davis,,Khris Middleton,,,p.foul,,,p.foul,,,,,,Middleton P.FOUL (P2.T4) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,61,00:08:22,00:03:38,00:00:16,444,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Turnaround Fadeaway,14,-138,-10,11.2,90,James 14' Turnaround Fadeaway (21 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,61,00:08:17,00:03:43,00:00:05,445,MIL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Bucks Timeout: Regular (Reg.3 Short 0)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,61,00:08:07,00:03:53,00:00:10,446,LAL,foul,,,,,,,,Giannis Antetokounmpo,,Danny Green,,,p.foul,,,p.foul,,,,,,Green P.FOUL (P3.T3) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,61,00:08:04,00:03:56,00:00:03,448,MIL,miss,,,,,,,,,,Giannis Antetokounmpo,0,,,missed,,3PT Pullup Jump Shot,28,90,262,16,31.2,MISS Antetokounmpo 28' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,61,00:08:02,00:03:58,00:00:02,449,LAL,rebound,,,,,,,,,,Avery Bradley,,,,,,rebound defensive,,,,,,Bradley REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,63,00:07:52,00:04:08,00:00:10,450,LAL,shot,LeBron James,,,,,,,,,Anthony Davis,2,,,made,,Driving Layup,4,7,40,25.7,85,Davis 4' Driving Layup (11 PTS) (James 6 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,63,00:07:52,00:04:08,00:00:00,451,MIL,foul,,,,,,,,Anthony Davis,,Brook Lopez,,,s.foul,,,s.foul,,,,,,Lopez S.FOUL (P3.PN) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,64,00:07:52,00:04:08,00:00:00,453,LAL,free throw,,,,,,,1,,1,Anthony Davis,1,,,made,,Free Throw 1 of 1,,,,,,Davis Free Throw 1 of 1 (12 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,64,00:07:41,00:04:19,00:00:11,454,MIL,miss,,,,,,,,,,Eric Bledsoe,0,,,missed,,Pullup Jump Shot,13,-56,118,30.6,16.8,MISS Bledsoe 13' Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,64,00:07:39,00:04:21,00:00:02,455,LAL,rebound,,,,,,,,,,Anthony Davis,,,,,,rebound defensive,,,,,,Davis REBOUND (Off:1 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,64,00:07:34,00:04:26,00:00:05,458,MIL,foul,,,,,,,,LeBron James,,Wesley Matthews,,,p.foul,,,p.foul,,,,,,Matthews P.FOUL (P3.PN) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,64,00:07:34,00:04:26,00:00:00,460,LAL,free throw,,,,,,,1,,2,LeBron James,0,,,missed,,Free Throw 1 of 2,,,,,,MISS James Free Throw 1 of 2
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,64,00:07:34,00:04:26,00:00:00,461,LAL,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,65,00:07:34,00:04:26,00:00:00,462,LAL,free throw,,,,,,,2,,2,LeBron James,1,,,made,,Free Throw 2 of 2,,,,,,James Free Throw 2 of 2 (22 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,65,00:07:16,00:04:44,00:00:18,464,MIL,turnover,,,,,,,,,,Giannis Antetokounmpo,,,traveling,,,traveling,,,,,,Antetokounmpo Traveling Turnover (P2.T15)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,68,00:07:02,00:04:58,00:00:14,464,LAL,shot,LeBron James,,,,,,,,,Danny Green,3,,,made,,3PT Jump Shot,25,168,188,41.8,70.2,Green 25' 3PT Jump Shot (6 PTS) (James 7 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,68,00:06:53,00:05:07,00:00:09,466,MIL,foul,,,,,,,,Avery Bradley,,Eric Bledsoe,,,,,,off.foul,,,,,,Bledsoe OFF.Foul (P4) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,68,00:06:53,00:05:07,00:00:00,469,MIL,turnover,,,,,,,,,,Eric Bledsoe,,,,,,offensive foul turnover,,,,,,Bledsoe Offensive Foul Turnover (P4.T16)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,68,00:06:53,00:05:07,00:00:00,469,MIL,sub,,,,,Donte DiVincenzo,Khris Middleton,,,,Khris Middleton,,,,,,sub,,,,,,SUB: DiVincenzo FOR Middleton
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,68,00:06:42,00:05:18,00:00:11,471,LAL,miss,,,,,,,,,,Anthony Davis,0,,,missed,,Jump Shot,12,50,110,30,78,MISS Davis 12' Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,55,68,00:06:38,00:05:22,00:00:04,472,MIL,rebound,,,,,,,,,,Donte DiVincenzo,,,,,,rebound defensive,,,,,,DiVincenzo REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,57,68,00:06:35,00:05:25,00:00:03,473,MIL,shot,Donte DiVincenzo,,,,,,,,,Eric Bledsoe,2,,,made,,Floating Jump Shot,5,47,-3,20.3,4.7,Bledsoe 5' Floating Jump Shot (6 PTS) (DiVincenzo 2 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,57,68,00:06:35,00:05:25,00:00:00,475,LAL,foul,,,,,,,,Eric Bledsoe,,Avery Bradley,,,s.foul,,,s.foul,,,,,,Bradley S.FOUL (P3.T4) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,68,00:06:35,00:05:25,00:00:00,477,MIL,free throw,,,,,,,1,,1,Eric Bledsoe,1,,,made,,Free Throw 1 of 1,,,,,,Bledsoe Free Throw 1 of 1 (7 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:06:21,00:05:39,00:00:14,478,LAL,shot,,,,,,,,,,Anthony Davis,2,,,made,,Hook Shot,4,20,35,27,85.5,Davis 4' Hook Shot (14 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:06:15,00:05:45,00:00:06,479,MIL,miss,,,,,,,,,,Brook Lopez,0,,,missed,,3PT Jump Shot,26,70,256,18,30.6,MISS Lopez 27' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:06:13,00:05:47,00:00:02,480,LAL,rebound,,,,,,,,,,Avery Bradley,,,,,,rebound defensive,,,,,,Bradley REBOUND (Off:0 Def:3)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:06:03,00:05:57,00:00:10,481,LAL,miss,,,,,,,,,,JaVale McGee,0,,,missed,,Layup,4,23,30,27.3,86,MISS McGee 4' Layup
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:06:00,00:06:00,00:00:03,482,LAL,rebound,,,,,,,,,,Anthony Davis,,,,,,rebound offensive,,,,,,Davis REBOUND (Off:2 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Donte DiVincenzo,Wesley Matthews,Danny Green,Avery Bradley,LeBron James,JaVale McGee,Anthony Davis,3,58,70,00:05:57,00:06:03,00:00:03,485,LAL,miss,,,,,,,,,,Anthony Davis,0,,,missed,,Putback Layup,2,5,15,25.5,87.5,MISS Davis 2' Putback Layup
